Measurement,Left CP,Right CP,Combined CR,Left CR,Right CR
397,68,36,4.105769230769231,6.279411764705882,11.86111111111111
398,80,29,3.9174311926605503,5.3375,14.724137931034482
399,85,34,3.588235294117647,5.023529411764706,12.558823529411764
400,92,32,3.443548387096774,4.641304347826087,13.34375
401,78,30,3.9537037037037037,5.4743589743589745,14.233333333333333
402,88,31,3.588235294117647,4.8522727272727275,13.774193548387096
403,78,23,4.227722772277228,5.4743589743589745,18.565217391304348
404,67,26,4.591397849462366,6.373134328358209,16.423076923076923
405,68,26,4.542553191489362,6.279411764705882,16.423076923076923
406,49,22,6.014084507042254,8.714285714285714,19.40909090909091
407,29,19,8.895833333333334,14.724137931034482,22.473684210526315
408,23,25,8.895833333333334,18.565217391304348,17.08
409,25,45,6.1,17.08,9.488888888888889
410,24,42,6.46969696969697,17.791666666666668,10.166666666666666
411,30,43,5.8493150684931505,14.233333333333333,9.930232558139535
412,21,100,3.5289256198347108,20.333333333333332,4.27
413,22,80,4.186274509803922,19.40909090909091,5.3375
414,25,85,3.881818181818182,17.08,5.023529411764706
415,30,98,3.3359375,14.233333333333333,4.357142857142857
416,33,82,3.7130434782608694,12.93939393939394,5.2073170731707314
417,38,69,3.9906542056074765,11.236842105263158,6.188405797101449
418,44,94,3.0942028985507246,9.704545454545455,4.542553191489362
419,82,36,3.6186440677966103,5.2073170731707314,11.86111111111111
420,90,27,3.6495726495726495,4.7444444444444445,15.814814814814815
421,96,32,3.3359375,4.447916666666667,13.34375
422,81,32,3.7787610619469025,5.271604938271605,13.34375
423,91,23,3.745614035087719,4.6923076923076925,18.565217391304348
424,81,25,4.028301886792453,5.271604938271605,17.08
425,61,23,5.083333333333333,7.0,18.565217391304348
426,71,23,4.542553191489362,6.014084507042254,18.565217391304348
427,67,28,4.494736842105263,6.373134328358209,15.25
428,53,23,5.618421052631579,8.056603773584905,18.565217391304348
429,29,21,8.54,14.724137931034482,20.333333333333332
430,23,26,8.714285714285714,18.565217391304348,16.423076923076923
431,24,39,6.777777777777778,17.791666666666668,10.948717948717949
432,23,36,7.237288135593221,18.565217391304348,11.86111111111111
433,31,63,4.542553191489362,13.774193548387096,6.777777777777778
434,25,68,4.591397849462366,17.08,6.279411764705882
435,22,86,3.9537037037037037,19.40909090909091,4.965116279069767
436,23,90,3.7787610619469025,18.565217391304348,4.7444444444444445
437,39,102,3.028368794326241,10.948717948717949,4.186274509803922
438,35,74,3.9174311926605503,12.2,5.77027027027027
439,39,78,3.6495726495726495,10.948717948717949,5.4743589743589745
440,44,97,3.028368794326241,9.704545454545455,4.402061855670103
441,99,41,3.05,4.313131313131313,10.414634146341463
442,70,30,4.27,6.1,14.233333333333333
443,89,32,3.5289256198347108,4.797752808988764,13.34375
444,84,32,3.6810344827586206,5.083333333333333,13.34375
445,87,21,3.9537037037037037,4.908045977011494,20.333333333333332
446,77,23,4.27,5.545454545454546,18.565217391304348
447,57,23,5.3375,7.491228070175438,18.565217391304348
448,54,23,5.545454545454546,7.907407407407407,18.565217391304348
449,57,29,4.965116279069767,7.491228070175438,14.724137931034482
450,52,22,5.77027027027027,8.211538461538462,19.40909090909091
451,32,21,8.056603773584905,13.34375,20.333333333333332
452,24,28,8.211538461538462,17.791666666666668,15.25
453,26,42,6.279411764705882,16.423076923076923,10.166666666666666
454,23,51,5.77027027027027,18.565217391304348,8.372549019607844
455,29,66,4.494736842105263,14.724137931034482,6.46969696969697
456,25,98,3.4715447154471546,17.08,4.357142857142857
457,23,108,3.2595419847328246,18.565217391304348,3.9537037037037037
458,30,110,3.05,14.233333333333333,3.881818181818182
459,37,118,2.7548387096774194,11.54054054054054,3.6186440677966103
460,37,86,3.4715447154471546,11.54054054054054,4.965116279069767
461,39,90,3.310077519379845,10.948717948717949,4.7444444444444445
462,47,84,3.2595419847328246,9.085106382978724,5.083333333333333
463,81,43,3.443548387096774,5.271604938271605,9.930232558139535
464,60,33,4.591397849462366,7.116666666666666,12.93939393939394
465,57,36,4.591397849462366,7.491228070175438,11.86111111111111
466,92,32,3.443548387096774,4.641304347826087,13.34375
467,80,21,4.227722772277228,5.3375,20.333333333333332
468,55,23,5.4743589743589745,7.763636363636364,18.565217391304348
469,47,26,5.8493150684931505,9.085106382978724,16.423076923076923
470,59,25,5.083333333333333,7.237288135593221,17.08
471,60,27,4.908045977011494,7.116666666666666,15.814814814814815
472,56,24,5.3375,7.625,17.791666666666668
473,33,21,7.907407407407407,12.93939393939394,20.333333333333332
474,23,27,8.54,18.565217391304348,15.814814814814815
475,26,32,7.362068965517241,16.423076923076923,13.34375
476,25,51,5.618421052631579,17.08,8.372549019607844
477,26,83,3.9174311926605503,16.423076923076923,5.144578313253012
478,23,90,3.7787610619469025,18.565217391304348,4.7444444444444445
479,29,110,3.0719424460431655,14.724137931034482,3.881818181818182
480,31,116,2.9047619047619047,13.774193548387096,3.6810344827586206
481,39,107,2.9246575342465753,10.948717948717949,3.9906542056074765
482,33,69,4.186274509803922,12.93939393939394,6.188405797101449
483,42,68,3.881818181818182,10.166666666666666,6.279411764705882
484,49,80,3.310077519379845,8.714285714285714,5.3375
485,86,46,3.234848484848485,4.965116279069767,9.282608695652174
486,68,36,4.105769230769231,6.279411764705882,11.86111111111111
487,89,38,3.3622047244094486,4.797752808988764,11.236842105263158
488,85,27,3.8125,5.023529411764706,15.814814814814815
489,74,26,4.27,5.77027027027027,16.423076923076923
490,71,24,4.494736842105263,6.014084507042254,17.791666666666668
491,59,26,5.023529411764706,7.237288135593221,16.423076923076923
492,52,26,5.4743589743589745,8.211538461538462,16.423076923076923
493,51,25,5.618421052631579,8.372549019607844,17.08
494,53,25,5.4743589743589745,8.056603773584905,17.08
495,32,21,8.056603773584905,13.34375,20.333333333333332
496,23,28,8.372549019607844,18.565217391304348,15.25
497,25,38,6.777777777777778,17.08,11.236842105263158
498,25,55,5.3375,17.08,7.763636363636364
499,30,75,4.066666666666666,14.233333333333333,5.693333333333333
500,30,103,3.210526315789474,14.233333333333333,4.145631067961165
501,31,121,2.8092105263157894,13.774193548387096,3.5289256198347108
502,33,122,2.7548387096774194,12.93939393939394,3.5
503,45,116,2.652173913043478,9.488888888888889,3.6810344827586206
504,41,83,3.443548387096774,10.414634146341463,5.144578313253012
505,41,87,3.3359375,10.414634146341463,4.908045977011494
506,50,76,3.388888888888889,8.54,5.618421052631579
507,93,44,3.116788321167883,4.591397849462366,9.704545454545455
508,87,34,3.5289256198347108,4.908045977011494,12.558823529411764
509,71,34,4.066666666666666,6.014084507042254,12.558823529411764
510,81,28,3.9174311926605503,5.271604938271605,15.25
511,66,23,4.797752808988764,6.46969696969697,18.565217391304348
512,62,24,4.965116279069767,6.887096774193548,17.791666666666668
513,54,23,5.545454545454546,7.907407407407407,18.565217391304348
514,76,23,4.313131313131313,5.618421052631579,18.565217391304348
515,61,28,4.797752808988764,7.0,15.25
516,49,22,6.014084507042254,8.714285714285714,19.40909090909091
517,28,21,8.714285714285714,15.25,20.333333333333332
518,22,25,9.085106382978724,19.40909090909091,17.08
519,24,41,6.569230769230769,17.791666666666668,10.414634146341463
520,22,53,5.693333333333333,19.40909090909091,8.056603773584905
521,28,70,4.357142857142857,15.25,6.1
522,29,112,3.028368794326241,14.724137931034482,3.8125
523,31,122,2.7908496732026142,13.774193548387096,3.5
524,32,105,3.116788321167883,13.34375,4.066666666666666
525,48,115,2.6196319018404908,8.895833333333334,3.7130434782608694
526,44,96,3.05,9.704545454545455,4.447916666666667
527,43,87,3.2846153846153845,9.930232558139535,4.908045977011494
528,44,57,4.227722772277228,9.704545454545455,7.491228070175438
529,95,48,2.986013986013986,4.494736842105263,8.895833333333334
530,78,38,3.6810344827586206,5.4743589743589745,11.236842105263158
531,75,36,3.8468468468468466,5.693333333333333,11.86111111111111
532,68,27,4.494736842105263,6.279411764705882,15.814814814814815
533,58,22,5.3375,7.362068965517241,19.40909090909091
534,68,24,4.641304347826087,6.279411764705882,17.791666666666668
535,75,24,4.313131313131313,5.693333333333333,17.791666666666668
536,70,21,4.6923076923076925,6.1,20.333333333333332
537,68,26,4.542553191489362,6.279411764705882,16.423076923076923
538,48,21,6.188405797101449,8.895833333333334,20.333333333333332
539,30,24,7.907407407407407,14.233333333333333,17.791666666666668
540,22,26,8.895833333333334,19.40909090909091,16.423076923076923
541,25,43,6.279411764705882,17.08,9.930232558139535
542,25,65,4.7444444444444445,17.08,6.569230769230769
543,27,75,4.186274509803922,15.814814814814815,5.693333333333333
544,32,119,2.827814569536424,13.34375,3.588235294117647
545,29,114,2.986013986013986,14.724137931034482,3.745614035087719
546,36,86,3.5,11.86111111111111,4.965116279069767
547,48,113,2.652173913043478,8.895833333333334,3.7787610619469025
548,38,93,3.2595419847328246,11.236842105263158,4.591397849462366
549,37,73,3.881818181818182,11.54054054054054,5.8493150684931505
550,45,53,4.357142857142857,9.488888888888889,8.056603773584905
551,122,47,2.526627218934911,3.5,9.085106382978724
552,70,36,4.028301886792453,6.1,11.86111111111111
553,74,36,3.881818181818182,5.77027027027027,11.86111111111111
554,79,25,4.105769230769231,5.405063291139241,17.08
555,57,23,5.3375,7.491228070175438,18.565217391304348
556,68,22,4.7444444444444445,6.279411764705882,19.40909090909091
557,66,23,4.797752808988764,6.46969696969697,18.565217391304348
558,54,25,5.405063291139241,7.907407407407407,17.08
559,52,26,5.4743589743589745,8.211538461538462,16.423076923076923
560,51,24,5.693333333333333,8.372549019607844,17.791666666666668
561,31,22,8.056603773584905,13.774193548387096,19.40909090909091
562,23,24,9.085106382978724,18.565217391304348,17.791666666666668
563,24,40,6.671875,17.791666666666668,10.675
564,27,67,4.542553191489362,15.814814814814815,6.373134328358209
565,31,73,4.105769230769231,13.774193548387096,5.8493150684931505
566,36,99,3.162962962962963,11.86111111111111,4.313131313131313
567,39,118,2.7197452229299364,10.948717948717949,3.6186440677966103
568,41,75,3.6810344827586206,10.414634146341463,5.693333333333333
569,48,99,2.9047619047619047,8.895833333333334,4.313131313131313
570,44,82,3.388888888888889,9.704545454545455,5.2073170731707314
571,37,84,3.5289256198347108,11.54054054054054,5.083333333333333
572,39,78,3.6495726495726495,10.948717948717949,5.4743589743589745
573,98,46,2.9652777777777777,4.357142857142857,9.282608695652174
574,62,38,4.27,6.887096774193548,11.236842105263158
575,72,37,3.9174311926605503,5.930555555555555,11.54054054054054
576,60,24,5.083333333333333,7.116666666666666,17.791666666666668
577,38,24,6.887096774193548,11.236842105263158,17.791666666666668
578,49,24,5.8493150684931505,8.714285714285714,17.791666666666668
579,60,23,5.144578313253012,7.116666666666666,18.565217391304348
580,73,25,4.357142857142857,5.8493150684931505,17.08
581,54,23,5.545454545454546,7.907407407407407,18.565217391304348
582,53,24,5.545454545454546,8.056603773584905,17.791666666666668
583,28,21,8.714285714285714,15.25,20.333333333333332
584,23,25,8.895833333333334,18.565217391304348,17.08
585,24,35,7.237288135593221,17.791666666666668,12.2
586,25,65,4.7444444444444445,17.08,6.569230769230769
587,30,79,3.9174311926605503,14.233333333333333,5.405063291139241
588,42,111,2.7908496732026142,10.166666666666666,3.8468468468468466
589,35,128,2.6196319018404908,12.2,3.3359375
590,35,89,3.443548387096774,12.2,4.797752808988764
591,62,100,2.6358024691358026,6.887096774193548,4.27
592,41,96,3.116788321167883,10.414634146341463,4.447916666666667
593,34,72,4.028301886792453,12.558823529411764,5.930555555555555
594,41,60,4.227722772277228,10.414634146341463,7.116666666666666
595,86,48,3.1865671641791047,4.965116279069767,8.895833333333334
596,57,37,4.542553191489362,7.491228070175438,11.54054054054054
597,62,38,4.27,6.887096774193548,11.236842105263158
598,56,25,5.271604938271605,7.625,17.08
599,42,22,6.671875,10.166666666666666,19.40909090909091
600,53,26,5.405063291139241,8.056603773584905,16.423076923076923
601,52,26,5.4743589743589745,8.211538461538462,16.423076923076923
602,51,29,5.3375,8.372549019607844,14.724137931034482
603,52,24,5.618421052631579,8.211538461538462,17.791666666666668
604,54,25,5.405063291139241,7.907407407407407,17.08
605,27,21,8.895833333333334,15.814814814814815,20.333333333333332
606,22,23,9.488888888888889,19.40909090909091,18.565217391304348
607,24,32,7.625,17.791666666666668,13.34375
608,27,66,4.591397849462366,15.814814814814815,6.46969696969697
609,32,77,3.9174311926605503,13.34375,5.545454545454546
610,46,110,2.7371794871794872,9.282608695652174,3.881818181818182
611,45,106,2.827814569536424,9.488888888888889,4.028301886792453
612,39,83,3.5,10.948717948717949,5.144578313253012
613,55,103,2.7025316455696204,7.763636363636364,4.145631067961165
614,36,90,3.388888888888889,11.86111111111111,4.7444444444444445
615,32,64,4.447916666666667,13.34375,6.671875
616,41,59,4.27,10.414634146341463,7.237288135593221
617,67,49,3.6810344827586206,6.373134328358209,8.714285714285714
618,48,35,5.144578313253012,8.895833333333334,12.2
619,46,40,4.965116279069767,9.282608695652174,10.675
620,42,28,6.1,10.166666666666666,15.25
621,39,24,6.777777777777778,10.948717948717949,17.791666666666668
622,54,26,5.3375,7.907407407407407,16.423076923076923
623,51,26,5.545454545454546,8.372549019607844,16.423076923076923
624,46,30,5.618421052631579,9.282608695652174,14.233333333333333
625,46,28,5.77027027027027,9.282608695652174,15.25
626,50,26,5.618421052631579,8.54,16.423076923076923
627,27,22,8.714285714285714,15.814814814814815,19.40909090909091
628,23,22,9.488888888888889,18.565217391304348,19.40909090909091
629,21,33,7.907407407407407,20.333333333333332,12.93939393939394
630,24,65,4.797752808988764,17.791666666666668,6.569230769230769
631,30,68,4.357142857142857,14.233333333333333,6.279411764705882
632,46,95,3.028368794326241,9.282608695652174,4.494736842105263
633,46,108,2.772727272727273,9.282608695652174,3.9537037037037037
634,54,92,2.9246575342465753,7.907407407407407,4.641304347826087
635,54,101,2.7548387096774194,7.907407407407407,4.227722772277228
636,42,89,3.2595419847328246,10.166666666666666,4.797752808988764
637,32,75,3.9906542056074765,13.34375,5.693333333333333
638,39,62,4.227722772277228,10.948717948717949,6.887096774193548
639,51,51,4.186274509803922,8.372549019607844,8.372549019607844
640,43,34,5.545454545454546,9.930232558139535,12.558823529411764
641,48,37,5.023529411764706,8.895833333333334,11.54054054054054
642,38,28,6.46969696969697,11.236842105263158,15.25
643,32,27,7.237288135593221,13.34375,15.814814814814815
644,52,29,5.271604938271605,8.211538461538462,14.724137931034482
645,46,29,5.693333333333333,9.282608695652174,14.724137931034482
646,46,33,5.405063291139241,9.282608695652174,12.93939393939394
647,48,31,5.405063291139241,8.895833333333334,13.774193548387096
648,43,25,6.279411764705882,9.930232558139535,17.08
649,26,24,8.54,16.423076923076923,17.791666666666668
650,23,23,9.282608695652174,18.565217391304348,18.565217391304348
651,21,38,7.237288135593221,20.333333333333332,11.236842105263158
652,25,61,4.965116279069767,17.08,7.0
653,39,82,3.5289256198347108,10.948717948717949,5.2073170731707314
654,54,92,2.9246575342465753,7.907407407407407,4.641304347826087
655,45,93,3.0942028985507246,9.488888888888889,4.591397849462366
656,77,96,2.468208092485549,5.545454545454546,4.447916666666667
657,57,94,2.827814569536424,7.491228070175438,4.542553191489362
658,45,82,3.3622047244094486,9.488888888888889,5.2073170731707314
659,42,61,4.145631067961165,10.166666666666666,7.0
660,47,48,4.494736842105263,9.085106382978724,8.895833333333334
661,52,50,4.186274509803922,8.211538461538462,8.54
662,41,38,5.405063291139241,10.414634146341463,11.236842105263158
663,44,32,5.618421052631579,9.704545454545455,13.34375
664,37,27,6.671875,11.54054054054054,15.814814814814815
665,35,25,7.116666666666666,12.2,17.08
666,41,30,6.014084507042254,10.414634146341463,14.233333333333333
667,40,27,6.373134328358209,10.675,15.814814814814815
668,47,34,5.271604938271605,9.085106382978724,12.558823529411764
669,40,26,6.46969696969697,10.675,16.423076923076923
670,35,24,7.237288135593221,12.2,17.791666666666668
671,24,24,8.895833333333334,17.791666666666668,17.791666666666668
672,24,23,9.085106382978724,17.791666666666668,18.565217391304348
673,23,39,6.887096774193548,18.565217391304348,10.948717948717949
674,26,61,4.908045977011494,16.423076923076923,7.0
675,42,67,3.9174311926605503,10.166666666666666,6.373134328358209
676,52,81,3.210526315789474,8.211538461538462,5.271604938271605
677,60,111,2.497076023391813,7.116666666666666,3.8468468468468466
678,63,107,2.511764705882353,6.777777777777778,3.9906542056074765
679,54,89,2.986013986013986,7.907407407407407,4.797752808988764
680,47,87,3.1865671641791047,9.085106382978724,4.908045977011494
681,36,65,4.227722772277228,11.86111111111111,6.569230769230769
682,51,42,4.591397849462366,8.372549019607844,10.166666666666666
683,44,43,4.908045977011494,9.704545454545455,9.930232558139535
684,47,38,5.023529411764706,9.085106382978724,11.236842105263158
685,40,27,6.373134328358209,10.675,15.814814814814815
686,35,33,6.279411764705882,12.2,12.93939393939394
687,34,21,7.763636363636364,12.558823529411764,20.333333333333332
688,31,32,6.777777777777778,13.774193548387096,13.34375
689,40,27,6.373134328358209,10.675,15.814814814814815
690,51,36,4.908045977011494,8.372549019607844,11.86111111111111
691,28,24,8.211538461538462,15.25,17.791666666666668
692,32,23,7.763636363636364,13.34375,18.565217391304348
693,24,24,8.895833333333334,17.791666666666668,17.791666666666668
694,24,21,9.488888888888889,17.791666666666668,20.333333333333332
695,24,36,7.116666666666666,17.791666666666668,11.86111111111111
696,33,50,5.144578313253012,12.93939393939394,8.54
697,52,65,3.6495726495726495,8.211538461538462,6.569230769230769
698,57,60,3.6495726495726495,7.491228070175438,7.116666666666666
699,60,101,2.652173913043478,7.116666666666666,4.227722772277228
700,43,82,3.416,9.930232558139535,5.2073170731707314
701,53,92,2.9448275862068964,8.056603773584905,4.641304347826087
702,39,61,4.27,10.948717948717949,7.0
703,40,54,4.542553191489362,10.675,7.907407407407407
704,46,49,4.494736842105263,9.282608695652174,8.714285714285714
705,43,43,4.965116279069767,9.930232558139535,9.930232558139535
706,43,36,5.405063291139241,9.930232558139535,11.86111111111111
707,35,28,6.777777777777778,12.2,15.25
708,33,36,6.188405797101449,12.93939393939394,11.86111111111111
709,32,24,7.625,13.34375,17.791666666666668
710,35,31,6.46969696969697,12.2,13.774193548387096
711,35,33,6.279411764705882,12.2,12.93939393939394
712,38,32,6.1,11.236842105263158,13.34375
713,31,24,7.763636363636364,13.774193548387096,17.791666666666668
714,27,22,8.714285714285714,15.814814814814815,19.40909090909091
715,25,25,8.54,17.08,17.08
716,24,22,9.282608695652174,17.791666666666668,19.40909090909091
717,25,28,8.056603773584905,17.08,15.25
718,38,49,4.908045977011494,11.236842105263158,8.714285714285714
719,56,58,3.745614035087719,7.625,7.362068965517241
720,56,84,3.05,7.625,5.083333333333333
721,51,102,2.7908496732026142,8.372549019607844,4.186274509803922
722,45,71,3.6810344827586206,9.488888888888889,6.014084507042254
723,51,67,3.6186440677966103,8.372549019607844,6.373134328358209
724,42,51,4.591397849462366,10.166666666666666,8.372549019607844
725,39,50,4.797752808988764,10.948717948717949,8.54
726,42,57,4.313131313131313,10.166666666666666,7.491228070175438
727,47,41,4.8522727272727275,9.085106382978724,10.414634146341463
728,37,29,6.46969696969697,11.54054054054054,14.724137931034482
729,37,29,6.46969696969697,11.54054054054054,14.724137931034482
730,32,33,6.569230769230769,13.34375,12.93939393939394
731,32,26,7.362068965517241,13.34375,16.423076923076923
732,30,32,6.887096774193548,14.233333333333333,13.34375
733,31,31,6.887096774193548,13.774193548387096,13.774193548387096
734,34,33,6.373134328358209,12.558823529411764,12.93939393939394
735,26,23,8.714285714285714,16.423076923076923,18.565217391304348
736,25,23,8.895833333333334,17.08,18.565217391304348
737,24,24,8.895833333333334,17.791666666666668,17.791666666666668
738,24,22,9.282608695652174,17.791666666666668,19.40909090909091
739,26,31,7.491228070175438,16.423076923076923,13.774193548387096
740,34,46,5.3375,12.558823529411764,9.282608695652174
741,53,56,3.9174311926605503,8.056603773584905,7.625
742,49,90,3.0719424460431655,8.714285714285714,4.7444444444444445
743,60,69,3.310077519379845,7.116666666666666,6.188405797101449
744,47,77,3.443548387096774,9.085106382978724,5.545454545454546
745,47,49,4.447916666666667,9.085106382978724,8.714285714285714
746,40,44,5.083333333333333,10.675,9.704545454545455
747,40,40,5.3375,10.675,10.675
748,35,42,5.545454545454546,12.2,10.166666666666666
749,56,42,4.357142857142857,7.625,10.166666666666666
750,38,30,6.279411764705882,11.236842105263158,14.233333333333333
751,40,28,6.279411764705882,10.675,15.25
752,31,28,7.237288135593221,13.774193548387096,15.25
753,33,23,7.625,12.93939393939394,18.565217391304348
754,36,29,6.569230769230769,11.86111111111111,14.724137931034482
755,27,28,7.763636363636364,15.814814814814815,15.25
756,29,30,7.237288135593221,14.724137931034482,14.233333333333333
757,22,24,9.282608695652174,19.40909090909091,17.791666666666668
758,23,25,8.895833333333334,18.565217391304348,17.08
759,23,24,9.085106382978724,18.565217391304348,17.791666666666668
760,25,24,8.714285714285714,17.08,17.791666666666668
761,29,26,7.763636363636364,14.724137931034482,16.423076923076923
762,39,41,5.3375,10.948717948717949,10.414634146341463
763,49,62,3.8468468468468466,8.714285714285714,6.887096774193548
764,47,82,3.310077519379845,9.085106382978724,5.2073170731707314
765,55,61,3.6810344827586206,7.763636363636364,7.0
766,55,63,3.6186440677966103,7.763636363636364,6.777777777777778
767,45,55,4.27,9.488888888888889,7.763636363636364
768,31,36,6.373134328358209,13.774193548387096,11.86111111111111
769,44,38,5.2073170731707314,9.704545454545455,11.236842105263158
770,33,36,6.188405797101449,12.93939393939394,11.86111111111111
771,49,47,4.447916666666667,8.714285714285714,9.085106382978724
772,34,32,6.46969696969697,12.558823529411764,13.34375
773,38,24,6.887096774193548,11.236842105263158,17.791666666666668
774,34,31,6.569230769230769,12.558823529411764,13.774193548387096
775,26,25,8.372549019607844,16.423076923076923,17.08
776,32,29,7.0,13.34375,14.724137931034482
777,26,28,7.907407407407407,16.423076923076923,15.25
778,24,24,8.895833333333334,17.791666666666668,17.791666666666668
779,24,22,9.282608695652174,17.791666666666668,19.40909090909091
780,22,23,9.488888888888889,19.40909090909091,18.565217391304348
781,25,24,8.714285714285714,17.08,17.791666666666668
782,24,23,9.085106382978724,17.791666666666668,18.565217391304348
783,29,26,7.763636363636364,14.724137931034482,16.423076923076923
784,37,42,5.405063291139241,11.54054054054054,10.166666666666666
785,51,52,4.145631067961165,8.372549019607844,8.211538461538462
786,51,66,3.6495726495726495,8.372549019607844,6.46969696969697
787,52,55,3.9906542056074765,8.211538461538462,7.763636363636364
788,44,57,4.227722772277228,9.704545454545455,7.491228070175438
789,43,45,4.8522727272727275,9.930232558139535,9.488888888888889
790,32,42,5.77027027027027,13.34375,10.166666666666666
791,37,31,6.279411764705882,11.54054054054054,13.774193548387096
792,35,31,6.46969696969697,12.2,13.774193548387096
